specobjid,objid,ra,dec,p_el_debiased,p_cs_debiased,spiral,elliptical,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
1074262483104983040,1237658311866908777,182.92613,59.93128,0.0359999984502792,0.9210000038146972,1,0,3.8939934,7.2895303,18.129772,16.81321,16.231047,15.898195,15.739116,0.10985808,0.08083253,0.058626495,0.044454694,0.031518932
583296729256847360,1237651752937849012,182.95724,1.7164167,0.0219999998807907,0.977999985218048,1,0,2.7175505,6.695651,19.350393,17.709867,16.785055,16.285814,15.871748,0.14465702,0.10643725,0.07719718,0.05853628,0.041502953
555102771766913024,1237658609832820932,182.32967,66.25425,0.0,0.968999981880188,1,0,3.3461387,7.1418715,19.832571,18.255205,17.164202,16.684772,16.413542,0.12107188,0.08908354,0.06461081,0.04899242,0.03473624
1146191988517791744,1237657589248753926,181.62529,54.10389,0.0280000008642673,0.9539999961853028,1,0,2.1974528,5.6186285,20.214294,18.329586,17.319126,16.854698,16.475786,0.080243744,0.059042584,0.042822607,0.032471087,0.023022404
582258236195891200,1237651755085267067,182.78342,3.4543056,0.9670000076293944,0.0,0,1,1.8968718,5.897946,20.3975,18.41703,17.311388,16.8837,16.522692,0.097088255,0.071436614,0.051811792,0.039287314,0.027855195
674514413507602432,1237651067889516663,181.93362,66.028915,0.962000012397766,0.0379999987781047,0,1,2.6156132,7.92949,21.170513,18.673172,17.311552,16.800034,16.460613,0.10008041,0.073638216,0.053408574,0.040498104,0.028713662
583301402181265408,1237651753474654290,182.70924,2.1487777,0.0049999998882412,0.9950000047683716,1,0,3.1196034,7.0253158,19.092617,17.8505,17.155493,16.786192,16.550451,0.1221121,0.08984892,0.06516593,0.049413353,0.035034683
1075332582863824896,1237655108914249852,182.15962,60.44011,0.0399999991059303,0.959999978542328,1,0,2.5989282,7.259899,20.148594,18.30531,17.353765,16.872097,16.459333,0.10058605,0.07401026,0.053678412,0.040702716,0.028858732
580995721851856896,1237651736294064314,180.57716,2.4248056,0.0209999997168779,0.9789999723434448,1,0,3.473638,7.959048,19.20995,17.88237,17.410398,17.149204,16.92943,0.13488814,0.099249415,0.071983956,0.054583255,0.038700208
555145927598303232,1237651271362936982,180.68596,66.375114,0.0289999991655349,0.9259999990463256,1,0,2.953224,6.702095,20.53747,18.43596,17.60305,17.143946,16.842007,0.07058687,0.051937148,0.037669152,0.028563377,0.02025179
1383895133304416256,1237658493354377304,182.94937,10.472362,0.0,1.0,1,0,3.4823706,7.0066743,18.033867,16.77182,16.194162,15.799958,15.604669,0.13082078,0.09625669,0.06981338,0.052937374,0.037533257
582209307928455168,1237651736294326465,181.18666,2.485861,0.0430000014603138,0.9570000171661376,1,0,3.4971564,7.270773,18.38585,16.636364,15.753668,15.328841,14.959513,0.13753308,0.10119554,0.073395446,0.055653542,0.039459057
2224949521916389376,1237664669518397562,182.07083,40.797974,0.0370000004768371,0.9200000166893004,1,0,2.3862784,5.135588,19.031248,17.952995,17.362549,17.005102,16.760006,0.09162602,0.067417555,0.048896834,0.037076987,0.026288047
555184410505275392,1237651539785220325,180.04596,68.134,0.9120000004768372,0.0590000003576278,0,1,2.5313456,7.213918,21.10135,18.971802,17.469213,16.903193,16.533445,0.095572755,0.07032152,0.051003035,0.038674057,0.027420389
580985551369299968,1237651752936931517,180.81255,1.8106667,0.0230000000447034,0.9110000133514404,1,0,2.5819545,5.0908704,19.595797,18.450571,17.738846,17.361763,17.088467,0.10912243,0.08029125,0.05823391,0.04415701,0.03130787
2352047020400732160,1237665023830261880,182.09291,34.001026,0.0170000009238719,0.9829999804496764,1,0,2.5666094,6.126226,19.339,17.895384,17.185907,16.71327,16.463148,0.07680064,0.056509178,0.04098517,0.031077813,0.022034558
1075332033108011008,1237655108377444513,182.67113,60.098583,0.0469999983906745,0.9179999828338624,1,0,2.139071,5.971943,20.182796,18.296476,17.29055,16.823603,16.442888,0.08975802,0.0660431,0.047899965,0.036321092,0.025752107
1074260558959634432,1237658609830133903,182.68658,60.101223,0.0089999996125698,0.9269999861717224,1,0,2.7090142,5.7370577,19.08713,18.044992,17.586731,17.274633,17.075089,0.08995297,0.06618654,0.048004,0.03639998,0.02580804
580968783816976384,1237651752400191712,181.1665,1.2692778,0.0049999998882412,0.9350000023841858,1,0,2.0093925,5.7318463,19.747555,18.056963,17.06943,16.59977,16.242653,0.088398166,0.06504253,0.047174267,0.03577082,0.025361957
1145211774472054784,1237657591396171864,181.01933,55.601,0.0399999991059303,0.9160000085830688,1,0,2.6979415,6.344885,19.685446,18.195179,17.32395,16.87855,16.566114,0.06526008,0.048017748,0.034826476,0.026407862,0.018723503
1479476504898332672,1237657611266818178,182.70445,56.923443,0.9169999957084656,0.0,0,1,1.8678591,5.5864263,20.500849,18.456066,17.359415,16.910116,16.5901,0.060327336,0.04438828,0.03219408,0.024411798,0.017308269
1479496845863446528,1237657611266556088,181.62209,56.90025,0.0309999994933605,0.9049999713897704,1,0,3.3714669,7.8011265,19.412275,17.99845,17.512367,17.187698,17.087292,0.087867945,0.0646524,0.046891313,0.035556264,0.025209835
1987265345651501056,1237661068725452972,182.91571,14.213917,0.0160000007599592,0.984000027179718,1,0,3.1292799,7.2449365,19.488224,18.048498,17.42083,16.989317,16.791979,0.2021822,0.14876375,0.10789587,0.08181418,0.05800727
581003143555344384,1237651735757127874,180.43758,1.9016666,0.0299999993294477,0.9700000286102296,1,0,3.026058,7.1463394,19.050722,17.662292,17.030994,16.65111,16.364141,0.13406602,0.0986445,0.07154522,0.054250576,0.038464334
1074207782401501184,1237655109450793125,180.71841,60.885113,0.0289999991655349,0.9710000157356262,1,0,2.6114,7.57767,19.46545,17.86471,17.02548,16.617659,16.267012,0.094957136,0.06986856,0.050674506,0.038424943,0.027243763
1074267980663121920,1237655109451120827,182.34454,60.839638,0.0439999997615814,0.9100000262260436,1,0,3.0804608,6.202667,19.75949,18.301355,17.692741,17.322826,17.110582,0.08579004,0.063123494,0.045782425,0.034715425,0.024613671
582203810370316288,1237651755084808336,181.75366,3.4927778,0.9580000042915344,0.0,0,1,2.3898826,7.8682942,19.636837,17.59323,16.560751,16.106356,15.755946,0.10605122,0.07803148,0.056594938,0.042914227,0.030426722
993188618254182400,1237657858220818514,181.02434,53.620804,0.0949999988079071,0.9049999713897704,1,0,2.3667445,5.5799136,19.449343,18.121061,17.478195,17.036955,16.736103,0.0901453,0.06632805,0.048106637,0.036477804,0.025863219
993187243864647680,1237657858220818515,181.0468,53.56389,0.032999999821186,0.9010000228881836,1,0,1.9366966,4.1662374,19.562107,18.447386,17.790321,17.365866,17.130283,0.092762545,0.0682538,0.04950335,0.03753689,0.026614122
581015513061156864,1237651753473540286,180.26575,2.272361,0.0189999993890523,0.9570000171661376,1,0,3.343829,6.8134336,19.34484,18.183687,17.347694,16.948267,16.699835,0.11632299,0.08558935,0.062076535,0.047070757,0.033373754
1146169998285236224,1237657589249081490,182.77338,54.07625,0.0,0.9679999947547911,1,0,2.9261432,7.1677895,18.705858,17.751078,17.15707,16.770506,16.681913,0.090858065,0.0668525,0.04848701,0.03676623,0.026067717
1987348083901491200,1237661070336065680,182.94292,15.567028,0.0489999987185001,0.9110000133514404,1,0,2.7066286,5.785081,20.142767,18.493073,17.668192,17.114954,16.774853,0.1652295,0.12157429,0.08817582,0.066861056,0.04740532
581007541601855488,1237651753473671305,180.52104,2.2230833,1.0,0.0,0,1,2.6148639,8.058877,18.152859,16.273396,15.42792,15.04914,14.712841,0.13545956,0.09966986,0.07228889,0.05481448,0.038864147
582111176515676160,1237651753474457642,182.30392,2.2560556,0.0089999996125698,0.9509999752044678,1,0,2.5352957,6.046118,18.91442,17.748959,17.274775,16.941856,16.77267,0.1065791,0.07841989,0.056876644,0.043127835,0.030578174
2352129208894908416,1237665128542896257,182.08946,35.099083,0.0,1.0,1,0,3.6862185,7.4618173,18.10791,16.916306,16.333195,15.970043,15.735276,0.08186138,0.060232826,0.04368587,0.033125672,0.023486514
580996821363484672,1237651736294129786,180.65305,2.4601111,0.006000000052154,0.9369999766349792,1,0,3.0702016,6.526782,18.793932,17.54567,16.844992,16.467888,16.191294,0.14450818,0.10632775,0.07711775,0.058476057,0.041460253
581102099601844224,1237651754010411211,180.2655,2.5473332,0.0610000006854534,0.9390000104904176,1,0,2.9117765,6.4293795,19.617714,18.445593,17.747618,17.342196,17.224888,0.12193859,0.08972125,0.06507333,0.04934314,0.0349849
318712988217403392,1237671142017401011,175.13954,-0.7156389,0.0390000008046627,0.9610000252723694,1,0,2.9447668,7.18519,19.807673,18.066042,17.078571,16.587189,16.168022,0.08627507,0.06348038,0.046041265,0.0349117,0.02475283
369417803276511232,1237671141480333523,175.41104,-1.28475,0.9470000267028807,0.0,0,1,2.0350354,6.464592,20.799969,18.519169,17.259207,16.786682,16.438873,0.09511915,0.06998777,0.050760966,0.038490504,0.027290246
369322695520708608,1237671127513628801,175.39871,-3.3031666,0.0,0.9639999866485596,1,0,3.1374981,8.051091,18.626463,17.020569,16.209291,15.782264,15.387817,0.12196214,0.08973858,0.0650859,0.049352672,0.03499166
369358704526518272,1237671128050630864,175.21666,-2.8630278,0.0130000002682209,0.9869999885559082,1,0,3.4163606,7.946291,20.080454,18.398289,17.424623,16.93716,16.495428,0.13355339,0.09826732,0.07127166,0.054043137,0.03831726
317533213012551680,1237674649389432929,174.46875,-0.79897225,0.0270000007003545,0.9200000166893004,1,0,3.41842,7.9576645,18.907549,17.855228,17.537909,17.30713,17.186459,0.08182373,0.060205124,0.043665778,0.033110436,0.023475712
317663505140443136,1237674650999980254,174.4532,0.5824444,0.9240000247955322,0.0759999975562095,0,0,2.0976453,5.9505725,20.553982,18.670977,17.390654,16.902538,16.576103,0.11255727,0.08281857,0.060066935,0.045546938,0.032293346
318711888705775616,1237671141480399069,175.46391,-1.2128888,0.0359999984502792,0.9459999799728394,1,0,3.386939,7.534163,18.950245,17.685173,17.002115,16.545977,16.23554,0.094879,0.06981107,0.05063281,0.038393326,0.027221348
369395813043955712,1237674648852758910,175.04796,-1.2306111,0.0260000005364418,0.9739999771118164,1,0,3.290217,7.797831,19.470127,18.121212,17.278038,16.814531,16.510311,0.09369551,0.06894026,0.05000123,0.037914418,0.026881795
368184701187287040,1237671141479350604,174.34596,-3.2149723,0.0570000000298023,0.9430000185966492,1,0,2.62364,5.9569783,18.940165,17.62852,16.88356,16.440945,16.13789,0.15383443,0.11318991,0.082094766,0.062249973,0.044136006
369372723299772416,1237671128587174141,174.42471,-3.2943056,0.0799999982118606,0.9200000166893004,1,0,2.8126209,6.1144047,19.284925,17.968328,17.455389,17.069069,16.8886,0.15210968,0.11192086,0.081174344,0.061552044,0.04364117
578791475530196992,1237651752397701283,175.40958,1.3389722,0.0540000014007091,0.921999990940094,1,0,2.6173406,5.4177194,19.31166,18.001715,17.226032,16.845036,16.591505,0.10077121,0.0741465,0.053777225,0.040777642,0.028911857
368321865262852096,1237671142016614588,174.32271,-2.3183055,0.050000000745058,0.9100000262260436,1,0,3.0589783,6.7172775,19.361118,17.958666,17.204382,16.797379,16.509691,0.13437413,0.09887121,0.07170965,0.054375254,0.03855273
369339463073032192,1237671140406067548,175.47229,-2.6724443,0.9010000228881836,0.06700000166893,0,0,2.0414917,6.2975206,19.634422,17.537205,16.52207,16.086014,15.711992,0.09838156,0.07238822,0.052501973,0.039810658,0.02822625
318633823380203520,1237671139870179462,176.97433,-1.0725833,0.0549999997019767,0.9020000100135804,0,0,2.6317823,5.6036153,19.317083,18.11342,17.719656,17.425024,17.312933,0.1114308,0.08198972,0.05946579,0.045091107,0.031970154
578795873576708096,1237654029793231212,175.12317,2.4624166,0.0040000001899898,0.959999978542328,1,0,2.123219,5.43839,19.602472,18.14736,17.343006,16.916636,16.706608,0.10347602,0.07613667,0.055220664,0.04187216,0.029687881
578787627239499776,1237654029793296512,175.22908,2.3485277,0.0450000017881393,0.9190000295639038,1,0,3.913017,7.3443427,18.852793,17.687593,17.118456,16.794071,16.581503,0.1123676,0.08267902,0.05996572,0.04547019,0.03223893
318630249967413248,1237674648853545080,176.74625,-1.0940833,0.0419999994337558,0.9580000042915344,1,0,3.2038612,7.976357,18.813866,17.220041,16.367146,15.855061,15.477945,0.11629296,0.08556726,0.062060513,0.04705861,0.033365138
318750921368561664,1237671129662881864,175.77805,1.021,1.0,0.0,0,1,2.644082,7.982696,19.391438,17.4621,16.35943,15.920867,15.520435,0.12504931,0.09201009,0.06673339,0.05060191,0.035877384
368181127774496768,1237671128587108579,174.40167,-3.4188056,0.0120000001043081,0.9539999961853028,1,0,2.5763407,5.955239,19.463171,18.109861,17.377302,16.953587,16.721348,0.15745617,0.11585476,0.084027536,0.06371554,0.04517511
318781707694139392,1237671140407443616,176.97176,0.0064444444,0.0700000002980232,0.9300000071525574,1,0,2.479487,5.4295683,18.886723,17.584772,16.942822,16.562899,16.274025,0.14280875,0.10507732,0.076210834,0.05778837,0.040972672
3243853771708590080,1237655108375806126,175.10733,59.73975,0.0430000014603138,0.9160000085830688,1,0,2.375682,5.5304627,19.560205,18.289858,17.618307,17.24487,16.996927,0.06153329,0.04527561,0.032837648,0.024899796,0.017654264
577606201911568384,1237651753470984499,174.32945,2.070139,0.025000000372529,0.9049999713897704,1,0,2.6393402,5.433569,19.682222,18.2886,17.538374,17.080807,16.84564,0.12223855,0.08994196,0.06523341,0.04946452,0.035070963
368322964774479872,1237671129124372748,174.53426,-2.482361,0.0219999998807907,0.977999985218048,1,0,2.7016459,6.3411636,18.778826,17.574356,17.018112,16.631207,16.418991,0.12316746,0.09062544,0.065729134,0.04984041,0.035337474
370503017461475328,1237671126976823399,175.87196,-3.3334167,0.0260000005364418,0.9369999766349792,1,0,1.762579,5.6984215,19.959898,18.220911,17.265581,16.812027,16.47968,0.11394995,0.08384329,0.06081015,0.046110496,0.032692917
368331485989595136,1237671129124569236,174.72462,-2.0895,0.0799999982118606,0.9200000166893004,1,0,2.5753398,6.4887586,19.29547,17.587519,16.655853,16.168097,15.807104,0.13820738,0.10169167,0.07375528,0.055926397,0.03965251
369301804799780864,1237650369943503067,176.45625,-3.0218334,0.9459999799728394,0.0,0,1,2.2058072,7.019499,19.737356,17.632593,16.624046,16.1912,15.807074,0.16644694,0.12247008,0.08882552,0.0673537,0.04775461
369347434532333568,1237671128050761918,175.34758,-2.5935555,0.0390000008046627,0.9240000247955322,1,0,2.4830205,6.7462587,19.445274,17.546442,16.619322,16.163435,15.770527,0.11784738,0.08671098,0.06289004,0.047687612,0.03381111
1141665849489254400,1237657589247115417,175.23154,53.70625,0.0260000005364418,0.9739999771118164,1,0,3.3922298,6.3659077,19.044895,17.730719,17.096025,16.747667,16.470367,0.048238996,0.035493795,0.025743062,0.019520184,0.013840053
370455738461480960,1237650369406828700,176.84283,-3.4530833,0.0549999997019767,0.9449999928474426,1,0,2.836294,6.8323283,19.051529,17.65878,16.948076,16.550203,16.278614,0.1307184,0.09618135,0.069758736,0.052895937,0.03750388
368179203629148160,1237671128587501687,174.77321,-2.6245556,0.9290000200271606,0.0489999987185001,0,1,2.7231748,7.867389,19.78021,17.779318,16.56875,16.059954,15.697863,0.14756489,0.10857683,0.07874898,0.059712965,0.04233724
1141671347047393280,1237657590320857243,175.13962,54.45689,0.0399999991059303,0.9070000052452089,1,0,3.0117607,8.439795,19.235266,17.826334,17.071726,16.646137,16.350903,0.06917685,0.05089967,0.036916688,0.027992805,0.019847248
369424125468370944,1237671140406329513,175.75513,-2.2145834,0.9079999923706056,0.0769999995827674,0,1,1.9903783,6.622013,18.227604,16.420013,15.58994,15.210334,14.926101,0.09330705,0.06865444,0.04979393,0.03775723,0.026770344
1142946230813353984,1237657591394730170,175.40175,55.401165,0.0219999998807907,0.9470000267028807,1,0,3.7918584,8.124839,18.564926,17.415894,16.95555,16.730066,16.544273,0.09143322,0.067275696,0.048793945,0.036998972,0.026232732
368344405251221504,1237671128587567421,174.98825,-2.5281389,0.9380000233650208,0.0309999994933605,0,1,2.5139458,8.402466,21.113699,19.039452,17.672487,17.156393,16.7978,0.11941789,0.08786655,0.06372815,0.04832313,0.0342617
1144006160861390848,1237657591931666542,175.41475,55.86536,1.0,0.0,0,1,2.3905842,7.7198,19.25884,17.49378,16.5177,16.104269,15.734538,0.056265753,0.041399807,0.030026594,0.022768257,0.016142977
369338638439311360,1237671127514022014,175.88538,-2.5964723,0.0199999995529651,0.9800000190734864,1,0,2.431289,5.062453,19.385254,18.22587,17.456993,17.075182,16.766588,0.11331161,0.083373606,0.060469493,0.045852184,0.03250977
368340007204710400,1237671129124700316,174.79788,-1.8066388,0.9120000004768372,0.0879999995231628,0,1,1.9899594,6.291731,19.222698,17.195358,16.179224,15.746554,15.383068,0.13069738,0.096165895,0.06974753,0.05288744,0.037497856
577707906737137664,1237654030866710634,174.42953,3.2279723,0.9010000228881836,0.0989999994635582,0,0,2.2936547,7.3933535,19.749756,17.926777,16.911215,16.480356,16.148268,0.10270929,0.07557252,0.054811496,0.041561898,0.029467905
370467008455665664,1237650370480570579,176.86147,-2.6164443,0.0070000002160668,0.9929999709129332,1,0,3.0153892,6.74062,18.575846,17.118118,16.35178,15.9389,15.622727,0.11200104,0.0824093,0.0597701,0.045321856,0.03213376
1475078187552630784,1237657611801919594,175.11378,57.107166,0.0689999982714653,0.930999994277954,1,0,2.4050272,5.5915937,19.73031,18.320093,17.538258,17.126503,16.842638,0.05460479,0.040177688,0.02914021,0.022096138,0.015666438
577741441841784832,1237654030866776237,174.57796,3.2715557,0.0120000001043081,0.9879999756813048,1,0,3.2490695,7.69033,19.392622,18.09655,17.387487,16.96307,16.721058,0.099033155,0.072867654,0.052849703,0.04007433,0.028413199
368341381594245120,1237671141479874718,174.81609,-2.1915555,0.0219999998807907,0.9549999833106996,1,0,3.0726147,8.090943,19.044893,17.545027,16.690952,16.253931,15.938637,0.14959079,0.11006748,0.07983012,0.06053276,0.04291848
369461508863715328,1237671127514415275,176.31233,-1.7107778,0.06700000166893,0.9330000281333924,1,0,2.030512,5.8972945,20.00659,18.115828,17.09525,16.607542,16.24078,0.08625467,0.063465364,0.046030376,0.03490344,0.024746975
370515112089380864,1237671140406394971,175.90216,-2.180389,0.0439999997615814,0.9559999704360962,1,0,2.9320133,6.83744,19.602757,18.324944,17.606869,17.177408,17.018137,0.099097796,0.07291522,0.0528842,0.040100485,0.028431743
369446940334647296,1237671139869589842,176.20483,-2.1305,0.0320000015199184,0.9679999947547911,1,0,1.8522507,4.802282,20.019405,18.250267,17.402708,16.938282,16.595343,0.091422305,0.067267664,0.04878812,0.036994554,0.026229601
318766314531350528,1237674650463961215,176.27908,0.09080555,0.0299999993294477,0.9480000138282776,1,0,2.4278092,6.5078692,20.363512,18.61606,17.625265,17.145723,16.710169,0.11746492,0.08642957,0.06268594,0.04753285,0.033701383
370498619414964224,1237650760241447090,176.31491,-3.53125,0.061999998986721,0.9100000262260436,1,0,1.8441626,5.777207,20.194593,18.301764,17.293722,16.755444,16.375813,0.1284305,0.09449794,0.06853779,0.05197013,0.03684747
990827691861108736,1237657855534825568,175.11871,51.110638,0.0130000002682209,0.9869999885559082,1,0,3.1926143,7.7576737,19.595303,17.870264,16.954767,16.44331,16.096514,0.079990625,0.058856342,0.042687528,0.03236866,0.022949783
369440068386973696,1237671128051286171,175.90196,-1.6383333,0.9589999914169312,0.0199999995529651,0,1,2.2886736,7.522394,18.214945,16.296415,15.4146595,15.003698,14.686184,0.09660554,0.07108144,0.051554188,0.03909198,0.0277167
1071867197090981888,1237655107838738600,174.47508,59.226276,0.0439999997615814,0.915000021457672,1,0,2.4225988,6.5372148,19.67051,18.12875,17.215038,16.750074,16.3932,0.06711805,0.04938482,0.035817992,0.0271597,0.019256566
370474430159153152,1237650369943634100,176.78725,-3.057139,0.0509999990463256,0.9100000262260436,1,0,1.8420119,5.3734665,20.15382,18.19814,17.090036,16.584618,16.133179,0.12670772,0.09323034,0.067618415,0.051273,0.036353193
369423575712557056,1237671128051023954,175.6158,-2.1515,0.0399999991059303,0.959999978542328,1,0,2.4856036,6.1840787,19.166998,17.651794,16.854326,16.420841,16.124834,0.09659462,0.071073405,0.05154836,0.03908756,0.027713567
1072027725788637184,1237655108912545955,174.43625,60.02122,0.9210000038146972,0.0529999993741512,0,1,2.313057,7.329586,20.951267,19.094234,17.619173,17.13378,16.803324,0.06268032,0.046119582,0.03344977,0.025363946,0.017983355
370478828205664256,1237650369406697651,176.62733,-3.4736388,0.06700000166893,0.9330000281333924,1,0,2.3553684,5.223378,19.566307,18.167782,17.435535,17.04398,16.781576,0.1242836,0.0914467,0.06632477,0.050292067,0.0356577
1088792258263672832,1237658204508717212,175.10796,49.408,0.0439999997615814,0.9559999704360962,1,0,2.6943748,6.0294065,19.384363,18.087914,17.236479,16.832966,16.551832,0.08910064,0.0655594,0.047549147,0.036055077,0.025563499
1088793907531114496,1237658204508717287,175.13162,49.43139,0.0,1.0,1,0,3.6811972,8.028634,19.779999,18.312634,17.552916,17.193462,16.993307,0.086514555,0.06365658,0.04616907,0.035008606,0.024821538
368315543070992384,1237650762924818622,174.04745,-1.5990555,0.902999997138977,0.0419999994337558,0,1,2.694732,7.749705,20.540321,18.621494,17.18957,16.590857,16.228369,0.12025809,0.08848476,0.06417653,0.048663117,0.034502756
1142833255993600000,1237657589783789704,174.42883,54.052944,0.0460000000894069,0.921999990940094,1,0,2.3634887,5.7701287,19.487461,18.054134,17.36193,16.923912,16.625736,0.045155004,0.033224624,0.024097268,0.018272229,0.012955238
370497519903336448,1237650369943502982,176.38191,-2.9423332,0.0759999975562095,0.9240000247955322,1,0,1.9221992,5.350187,20.006052,18.26461,17.321157,16.857616,16.50824,0.15650412,0.11515424,0.083519466,0.06333028,0.04490196
1141691413134600192,1237657589783855199,174.57791,54.050777,0.0280000008642673,0.972000002861023,1,0,2.4654968,5.786933,20.10706,18.363031,17.504269,17.091986,16.782728,0.049371272,0.03632691,0.026347307,0.019978365,0.01416491
1143994615989299200,1237657589784182888,175.79271,54.200943,0.9470000267028807,0.0529999993741512,0,1,1.9547485,6.156242,18.211773,16.334612,15.490871,15.104446,14.791544,0.05776855,0.042505547,0.03082857,0.023376372,0.016574139
1142832981115693056,1237657590320726126,174.46321,54.34089,0.0410000011324882,0.9240000247955322,1,0,3.6195114,7.8122425,18.677563,17.566961,17.239439,17.000813,16.842184,0.05016159,0.036908418,0.026769064,0.020298172,0.014391656
369301529921873920,1237650369943503018,176.4195,-3.0405,0.0340000018477439,0.9660000205039978,1,0,3.620742,7.9910455,18.362509,17.001394,16.262571,15.842898,15.536838,0.17333339,0.12753707,0.092500515,0.07014034,0.049730375
553999961570699264,1237651336307081401,175.48584,66.66116,0.0590000003576278,0.9409999847412108,1,0,2.648761,7.011709,19.605751,17.88501,16.916904,16.404255,15.990673,0.06620896,0.048715927,0.03533285,0.026791831,0.018995743
369326818689312768,1237671139869393141,176.12875,-2.5502777,0.0179999992251396,0.962000012397766,1,0,3.0408618,6.1432495,17.590479,16.592207,16.287851,16.082954,15.994135,0.10909858,0.080273695,0.05822118,0.044147357,0.031301025
369454636916041728,1237671140406526210,175.93008,-1.7767222,1.0,0.0,0,1,1.9325696,6.10269,19.130928,17.162119,16.17905,15.763074,15.407836,0.09650359,0.071006425,0.051499784,0.039050728,0.02768745
1823993910721013760,1237658423023632516,175.40488,6.783583,0.0289999991655349,0.9710000157356262,1,0,2.4974513,5.9587984,19.860334,18.219536,17.409063,16.950476,16.612555,0.1441328,0.10605154,0.076917425,0.058324154,0.04135255
369406533282326528,1237671141480267966,175.25845,-1.3929722,0.0230000000447034,0.9769999980926514,1,0,1.9759542,5.4816,20.257572,18.377914,17.323404,16.853863,16.46926,0.091307916,0.067183495,0.048727077,0.036948267,0.026196782
370555519141701632,1237650762389192881,176.90504,-1.8519444,0.0379999987781047,0.9110000133514404,1,0,2.0458386,5.5608788,20.50111,18.584951,17.59995,17.09685,16.679964,0.0927028,0.06820984,0.049471464,0.037512716,0.026596982
370554144752166912,1237650762389192967,176.90216,-2.0075555,0.0130000002682209,0.9490000009536744,1,0,3.0851612,7.7641907,20.167883,18.522392,17.569674,17.056494,16.631474,0.09054581,0.06662275,0.048320375,0.036639877,0.02597813
369304003823036416,1237650369943568561,176.53816,-2.899111,0.0270000007003545,0.9350000023841858,1,0,3.3282487,6.3708267,19.207756,17.8042,17.089502,16.73046,16.447031,0.15425725,0.11350103,0.08232041,0.062421076,0.04425732
370475529670780928,1237650369943634054,176.73508,-3.05525,0.0700000002980232,0.9300000071525574,1,0,2.6834428,5.782526,19.261335,18.003819,17.366022,16.983635,16.716553,0.1363426,0.10031959,0.072760135,0.055171806,0.0391175
1473812095366621184,1237661352704933973,174.9792,56.808193,0.0340000018477439,0.9470000267028807,1,0,1.7002738,4.742173,20.35172,18.636215,17.679396,17.203266,16.828983,0.070679806,0.05200553,0.037718747,0.028600985,0.020278454
369380145003259904,1237671142016483615,174.06938,-2.5255277,0.0529999993741512,0.9470000267028807,1,0,2.5579262,5.9598036,20.130133,18.5886,17.739645,17.308395,16.999727,0.1330227,0.09787683,0.07098845,0.05382839,0.038165
553971099390470144,1237651538174017724,176.896,66.797226,0.0879999995231628,0.9120000004768372,1,0,3.2780771,7.7544417,17.75744,16.668186,16.298294,16.050117,15.886572,0.06731315,0.049528375,0.03592211,0.027238648,0.019312542
1141811809657841664,1237657590857597196,174.472,54.939583,0.0,1.0,1,0,3.5492356,7.0150275,19.090849,17.731726,17.173147,16.87426,16.724115,0.058585476,0.043106638,0.03126453,0.023706945,0.01680852
553997487669536768,1237651272972697675,175.44942,67.23703,1.0,0.0,0,1,1.843911,5.413421,19.942997,17.951797,16.883223,16.441746,16.06826,0.06423239,0.047261577,0.03427804,0.025991999,0.018428652
554081600309061632,1237651539247759560,176.78754,67.624275,0.0890000015497207,0.9110000133514404,1,0,3.2979052,7.1781106,18.942863,17.479233,16.751368,16.324959,15.977314,0.064777926,0.047662985,0.03456917,0.026212756,0.018585172
370526107205658624,1237671140406526198,175.95197,-1.8088611,0.0299999993294477,0.9319999814033508,1,0,1.6775639,4.738743,20.400297,18.44734,17.366308,16.905785,16.506392,0.098909974,0.07277702,0.052783962,0.04002448,0.028377857
1141823354529933312,1237657590857662549,174.57095,54.913334,0.0359999984502792,0.9010000228881836,1,0,2.500789,5.5737276,19.070768,17.798925,17.173262,16.784662,16.538322,0.06110644,0.04496154,0.032609858,0.024727069,0.0175318
370549471827748864,1237650370480505061,176.75371,-2.506639,0.0410000011324882,0.9269999861717224,1,0,2.009411,4.590952,19.419521,18.191757,17.554146,17.197235,16.964756,0.11014171,0.081041224,0.058777858,0.04456947,0.031600308
578805494303451136,1237651754545184985,175.46521,3.0922778,0.0199999995529651,0.9409999847412108,1,0,3.5576878,8.505021,19.66004,18.063194,17.256023,16.807346,16.382017,0.10313404,0.07588505,0.05503817,0.041733775,0.029589768
1976107775188559872,1237664290461057140,174.97672,14.754056,0.0,0.9190000295639038,1,0,4.052048,8.140787,18.71912,17.524473,17.110575,16.831491,16.65582,0.18181482,0.13377762,0.09702669,0.0735724,0.05216375
369456286183483392,1237671126977413145,176.39426,-2.1906388,0.0160000007599592,0.9459999799728394,1,0,3.9850602,8.475037,18.211033,16.745321,16.079996,15.675134,15.40907,0.10488291,0.077171855,0.055971462,0.042441465,0.030091528
1824058507029145600,1237658425171050716,175.21767,8.570027,0.0179999992251396,0.9490000009536744,1,0,2.963863,6.2379193,19.60523,18.209764,17.67634,17.322577,17.107546,0.11881832,0.08742539,0.06340819,0.048080508,0.034089677
